mean_dead,mean_recovered,mean_infected,min_dead,min_recovered,min_infected,last_dead,last_recovered,last_infected,sd_dead,sd_recovered,sd_infected,trend_dead,trend_recovered,trend_infected,max_dead,max_recovered,max_infected,snap_25_dead,snap_25_recovered,snap_25_infected,snap_50_dead,snap_50_recovered,snap_50_infected,snap_75_dead,snap_75_recovered,snap_75_infected,snap_100_dead,snap_100_recovered,snap_100_infected,snap_125_dead,snap_125_recovered,snap_125_infected,snap_150_dead,snap_150_recovered,snap_150_infected,snap_175_dead,snap_175_recovered,snap_175_infected,snap_200_dead,snap_200_recovered,snap_200_infected,snap_225_dead,snap_225_recovered,snap_225_infected,snap_250_dead,snap_250_recovered,snap_250_infected,snap_275_dead,snap_275_recovered,snap_275_infected,snap_300_dead,snap_300_recovered,snap_300_infected,snap_325_dead,snap_325_recovered,snap_325_infected,snap_350_dead,snap_350_recovered,snap_350_infected,snap_375_dead,snap_375_recovered,snap_375_infected,snap_400_dead,snap_400_recovered,snap_400_infected
199.386,0.014,10.544,0.0,0.0,0.0,222.0,0.0,0.0,63.328927071283246,0.1174904251417956,42.72727541044435,0.24282668330673313,-0.000136368545474182,-0.1042768651074604,222.0,1.0,263.0,2.0,0.0,23.0,98.0,0.0,204.0,221.0,0.0,1.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0,222.0,0.0,0.0
254.122,1.814,12.418,0.0,0.0,0.0,281.0,2.0,0.0,77.50829062752037,0.5860068258988064,48.87649001309261,0.29050469801879186,0.002025368101472403,-0.12481197124788498,281.0,3.0,298.0,4.0,0.0,53.0,172.0,1.0,132.0,280.0,2.0,1.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0,281.0,2.0,0.0
362.236,3.59,13.414,0.0,0.0,0.0,405.0,4.0,0.0,112.79831693779919,1.1890752709563783,47.159416917515344,0.4523632174528692,0.004413377653510609,-0.1322928011712046,405.0,4.0,291.0,4.0,0.0,59.0,222.0,2.0,138.0,376.0,4.0,10.0,391.0,4.0,4.0,399.0,4.0,3.0,403.0,4.0,1.0,405.0,4.0,0.0,405.0,4.0,0.0,405.0,4.0,0.0,405.0,4.0,0.0,405.0,4.0,0.0,405.0,4.0,0.0,405.0,4.0,0.0,405.0,4.0,0.0,405.0,4.0,0.0,405.0,4.0,0.0
268.756,0.918,10.774,0.0,0.0,0.0,296.0,1.0,0.0,80.196536483817,0.2954251174155619,41.50916674663587,0.2956582386329542,0.000904467617870471,-0.10958439033756132,296.0,2.0,264.0,4.0,0.0,82.0,207.0,1.0,79.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0,296.0,1.0,0.0
639.712,7.21,20.21,0.0,0.0,0.0,712.0,8.0,0.0,200.3026736117141,2.378634061809423,72.52250616188036,0.7747503630014516,0.008572306289225149,-0.20030830523322096,712.0,9.0,423.0,3.0,0.0,88.0,403.0,2.0,242.0,683.0,9.0,18.0,709.0,8.0,3.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0,712.0,8.0,0.0
0.968,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.16497272501840865,0.00037171348685394726,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.664,0.0,0.146,0.0,0.0,0.0,5.0,0.0,0.0,1.0986828477772739,0.0,0.47400843874344556,0.003722030888123551,0.0,-0.0015694622778491109,5.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
108.412,0.042,8.72,0.0,0.0,0.0,118.0,0.0,0.0,30.286337777948972,0.23714130808444417,37.25476613803885,0.10534314137256534,-0.00042187368749474984,-0.08986538346153383,118.0,2.0,244.0,4.0,0.0,95.0,109.0,0.0,20.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0,118.0,0.0,0.0
488.73,2.712,17.49,0.0,0.0,0.0,556.0,3.0,0.0,171.3355453488869,0.9513443120132676,65.48363077899734,0.7063887295549183,0.0031562046248184974,-0.16546669386677534,556.0,5.0,408.0,2.0,0.0,9.0,86.0,1.0,366.0,517.0,4.0,26.0,552.0,3.0,4.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0,556.0,3.0,0.0
369.462,0.086,14.036,0.0,0.0,0.0,415.0,0.0,0.0,122.79845502285572,0.37229558149405956,54.03338508736987,0.48477309109236405,-0.0008548354193416772,-0.13683885135540544,415.0,2.0,352.0,5.0,0.0,21.0,125.0,2.0,257.0,407.0,0.0,7.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0,415.0,0.0,0.0
243.404,2.6,10.878,0.0,0.0,0.0,275.0,3.0,0.0,75.65472083088996,0.9165151389911794,40.58441962132794,0.3219817359269436,0.0040869283477133886,-0.10585823143292575,275.0,3.0,289.0,1.0,0.0,42.0,159.0,1.0,87.0,244.0,2.0,5.0,253.0,3.0,5.0,259.0,3.0,1.0,261.0,3.0,3.0,268.0,3.0,3.0,274.0,3.0,1.0,275.0,3.0,0.0,275.0,3.0,0.0,275.0,3.0,0.0,275.0,3.0,0.0,275.0,3.0,0.0,275.0,3.0,0.0,275.0,3.0,0.0,275.0,3.0,0.0
261.106,4.338,10.29,0.0,0.0,0.0,296.0,5.0,0.0,82.90854457774522,1.5439417087441987,33.7249151222063,0.35903370813483226,0.006789387157548627,-0.09896444385777542,296.0,5.0,217.0,2.0,0.0,50.0,146.0,0.0,97.0,250.0,4.0,11.0,265.0,4.0,7.0,280.0,5.0,9.0,293.0,5.0,3.0,296.0,5.0,0.0,296.0,5.0,0.0,296.0,5.0,0.0,296.0,5.0,0.0,296.0,5.0,0.0,296.0,5.0,0.0,296.0,5.0,0.0,296.0,5.0,0.0,296.0,5.0,0.0,296.0,5.0,0.0
440.854,7.216,15.7,0.0,0.0,0.0,488.0,8.0,0.0,133.03814747657964,2.2541836659864627,55.89119787587303,0.5075323821295281,0.008449473797895185,-0.15791803967215862,488.0,8.0,338.0,10.0,0.0,106.0,310.0,7.0,140.0,471.0,8.0,11.0,486.0,8.0,2.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0,488.0,8.0,0.0
255.628,0.802,11.028,0.0,0.0,0.0,304.0,1.0,0.0,105.12538045591,0.39849215801568566,38.900889655635964,0.485333493333973,0.0019055596222384882,-0.09442300169200676,304.0,1.0,250.0,2.0,0.0,1.0,7.0,0.0,27.0,112.0,0.0,176.0,290.0,1.0,7.0,302.0,1.0,2.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0,304.0,1.0,0.0
261.928,1.808,12.5,0.0,0.0,0.0,290.0,2.0,0.0,80.26704688725016,0.5684505255517028,49.412650202149656,0.30285721142884536,0.002073032292129167,-0.12536526946107782,290.0,2.0,316.0,6.0,0.0,48.0,176.0,1.0,133.0,287.0,2.0,2.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0,290.0,2.0,0.0
595.072,5.368,19.462,0.0,0.0,0.0,665.0,6.0,0.0,186.36773008222252,1.7867781059773378,68.6015783783434,0.7410711242844963,0.006777915111660439,-0.19144938979755916,665.0,7.0,414.0,7.0,0.0,78.0,373.0,2.0,224.0,624.0,7.0,17.0,644.0,6.0,7.0,654.0,6.0,5.0,662.0,6.0,3.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0,665.0,6.0,0.0
138.76,0.0,6.294,0.0,0.0,0.0,154.0,0.0,0.0,43.17478893984325,0.0,24.773767658553737,0.16410920043680166,0.0,-0.06288423553694213,154.0,0.0,175.0,2.0,0.0,22.0,81.0,0.0,90.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0,154.0,0.0,0.0
521.7,7.206,17.898,0.0,0.0,0.0,584.0,8.0,0.0,167.98361229595972,2.39490375589499,64.3694927430691,0.6637504950019797,0.008605714422857676,-0.1754000456001824,584.0,10.0,402.0,3.0,0.0,51.0,257.0,3.0,267.0,556.0,9.0,17.0,581.0,8.0,2.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0,584.0,8.0,0.0
687.602,10.702,21.456,0.0,0.0,0.0,763.0,12.0,0.0,209.59493218109895,3.5323074611364715,73.29038179734006,0.8091049164196646,0.013843495373981479,-0.21397458389833554,763.0,12.0,422.0,7.0,0.0,131.0,480.0,6.0,205.0,723.0,11.0,28.0,759.0,12.0,3.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0,763.0,12.0,0.0
1.924,0.0,0.098,0.0,0.0,0.0,2.0,0.0,0.0,0.36086562596068555,0.0,0.5063556062689503,0.0008758115032460141,0.0,-0.0011125964503858016,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
127.608,0.0,6.766,0.0,0.0,0.0,140.0,0.0,0.0,37.30381127981472,0.0,28.09133752600589,0.13502502010008027,0.0,-0.06924790899163596,140.0,0.0,208.0,3.0,0.0,59.0,107.0,0.0,35.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
0.97,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.16497272501840865,0.0003492013968055852,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
205.642,2.786,10.836,0.0,0.0,0.0,231.0,3.0,0.0,64.88310901922014,0.9166264233590455,41.17325714587094,0.26650825003299977,0.002501434005736019,-0.10630640922563689,231.0,4.0,277.0,1.0,0.0,31.0,112.0,2.0,138.0,207.0,4.0,9.0,218.0,3.0,6.0,226.0,3.0,4.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0,231.0,3.0,0.0
0.0,0.964,0.028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18629009635512023,0.16497272501840865,0.0,0.0004164496657986616,-0.0003252493009972042,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.968,0.0,0.064,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.4097609058951378,0.00037171348685394726,0.0,-0.000732770931083725,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
201.64,4.28,11.016,0.0,0.0,0.0,227.0,5.0,0.0,61.590181035616894,1.5171025014810213,39.03638999702751,0.26175080700322784,0.007066300265201056,-0.10858296233184929,227.0,5.0,256.0,3.0,0.0,72.0,133.0,0.0,92.0,197.0,4.0,7.0,206.0,4.0,5.0,215.0,4.0,5.0,223.0,5.0,2.0,226.0,5.0,1.0,227.0,5.0,0.0,227.0,5.0,0.0,227.0,5.0,0.0,227.0,5.0,0.0,227.0,5.0,0.0,227.0,5.0,0.0,227.0,5.0,0.0,227.0,5.0,0.0,227.0,5.0,0.0
120.726,1.802,5.18,0.0,0.0,0.0,133.0,2.0,0.0,34.28344970973545,0.5854878307872938,19.08170851889346,0.1317298549194196,0.0021343285373141493,-0.05296053184212736,133.0,2.0,139.0,5.0,0.0,63.0,104.0,0.0,11.0,120.0,2.0,6.0,130.0,2.0,3.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0,133.0,2.0,0.0
216.866,0.028,11.154,0.0,0.0,0.0,239.0,0.0,0.0,64.83206030969556,0.21729242968865597,45.356303685374904,0.23998295993183957,-0.0002686090744362977,-0.11296648386593544,239.0,3.0,303.0,2.0,0.0,64.0,168.0,3.0,77.0,237.0,0.0,2.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0,239.0,0.0,0.0
259.046,3.548,11.442,0.0,0.0,0.0,288.0,4.0,0.0,80.85483216234003,1.2213500726654831,44.52696526825041,0.31087453949815747,0.004802803211212839,-0.11394856779427118,288.0,4.0,277.0,5.0,0.0,38.0,158.0,1.0,144.0,278.0,4.0,9.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0,288.0,4.0,0.0
269.854,0.0,11.956,0.0,0.0,0.0,297.0,0.0,0.0,80.53978323785016,0.0,49.216115897132504,0.29493021972087874,0.0,-0.1215234300937204,297.0,0.0,332.0,3.0,0.0,75.0,213.0,0.0,77.0,296.0,0.0,1.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0,297.0,0.0,0.0
282.366,1.852,13.154,0.0,0.0,0.0,312.0,2.0,0.0,84.84008512489737,0.5950596608744416,51.93656018644357,0.3197400789603154,0.0016747266989067938,-0.13250198600794405,312.0,3.0,330.0,7.0,0.0,61.0,214.0,1.0,114.0,301.0,2.0,7.0,311.0,2.0,1.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0,312.0,2.0,0.0
303.604,3.602,11.434,0.0,0.0,0.0,348.0,4.0,0.0,93.51912736975271,1.0952606995597052,36.1044823256057,0.43058073032292116,0.004244224976899906,-0.10767062268249074,348.0,4.0,222.0,7.0,0.0,77.0,207.0,2.0,68.0,286.0,3.0,8.0,298.0,4.0,5.0,308.0,4.0,8.0,319.0,4.0,4.0,327.0,4.0,6.0,337.0,4.0,3.0,344.0,4.0,2.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0,348.0,4.0,0.0
109.386,0.012,8.662,0.0,0.0,0.0,119.0,0.0,0.0,30.801250039567826,0.10888526071052836,37.69015462955836,0.10579064716258854,-0.00011404845619382477,-0.08866715466861866,119.0,1.0,261.0,3.0,0.0,68.0,115.0,1.0,44.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0
1.926,0.0,0.086,0.0,0.0,0.0,2.0,0.0,0.0,0.3585024407169378,0.0,0.42732189272257054,0.0008539714158856621,0.0,-0.0009773319093276372,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
220.908,1.78,9.418,0.0,0.0,0.0,251.0,2.0,0.0,75.1840643753724,0.596322060635013,34.98655850466018,0.3142384409537637,0.002330409321637285,-0.08977058308233235,251.0,2.0,223.0,2.0,0.0,7.0,60.0,1.0,204.0,228.0,2.0,12.0,242.0,2.0,2.0,246.0,2.0,2.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0,251.0,2.0,0.0
1.922,0.0,0.056,0.0,0.0,0.0,2.0,0.0,0.0,0.3632024228994092,0.0,0.269933325100844,0.0008975555902223592,0.0,-0.0006384025536102142,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
0.966,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.1812291367302765,0.0,0.16497272501840865,0.0003941295765183055,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
237.414,0.888,10.826,0.0,0.0,0.0,263.0,1.0,0.0,73.54690070968269,0.3153664535108302,43.741738922910315,0.27621782487129937,0.0011911727646910573,-0.108375361501446,263.0,1.0,282.0,2.0,0.0,40.0,154.0,0.0,136.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0,263.0,1.0,0.0
434.226,1.932,16.272,0.0,0.0,0.0,499.0,2.0,0.0,136.37396717849006,0.680717268768764,54.85386053870817,0.6099930159720633,0.0020590162360649414,-0.15192943971775882,499.0,3.0,328.0,7.0,0.0,85.0,268.0,2.0,160.0,439.0,2.0,10.0,451.0,2.0,5.0,457.0,2.0,2.0,461.0,2.0,5.0,469.0,2.0,2.0,472.0,2.0,2.0,476.0,2.0,3.0,481.0,3.0,4.0,488.0,3.0,6.0,499.0,2.0,0.0,499.0,2.0,0.0,499.0,2.0,0.0,499.0,2.0,0.0,499.0,2.0,0.0
221.802,4.47,8.47,0.0,0.0,0.0,246.0,5.0,0.0,65.34305468831421,1.4741438193066434,30.428688765702436,0.25693297973191864,0.005670022680090715,-0.08509498037992151,246.0,5.0,204.0,5.0,0.0,72.0,180.0,2.0,44.0,226.0,5.0,6.0,236.0,5.0,4.0,241.0,5.0,2.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0,246.0,5.0,0.0
81.162,0.928,3.932,0.0,0.0,0.0,89.0,1.0,0.0,23.76568442103032,0.2946455497712462,16.733181885104802,0.08548992595970373,0.0008061152244608959,-0.040171264685058744,89.0,2.0,125.0,2.0,0.0,25.0,73.0,1.0,21.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0,89.0,1.0,0.0
82.738,0.018,4.294,0.0,0.0,0.0,90.0,0.0,0.0,23.019238823210266,0.132951118836965,18.22996335706677,0.07984174336697342,-0.00017736070944283772,-0.044577346309385216,90.0,1.0,130.0,4.0,0.0,64.0,82.0,1.0,9.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0
0.968,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999999999979,0.0,0.16497272501840865,0.00037171348685394726,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
115.552,2.682,4.796,0.0,0.0,0.0,126.0,3.0,0.0,32.629301187736004,0.88593227732148,19.481436907989995,0.11459268237072942,0.0034031656126624495,-0.04960128640514562,126.0,3.0,126.0,2.0,0.0,60.0,107.0,1.0,21.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0,126.0,3.0,0.0
156.338,0.88,7.338,0.0,0.0,0.0,178.0,1.0,0.0,55.216082403590235,0.3249615361854411,29.164563360352446,0.22743724574898286,0.0012672050688202741,-0.06915219660878641,178.0,1.0,198.0,3.0,0.0,1.0,19.0,0.0,147.0,170.0,1.0,9.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0,178.0,1.0,0.0
0.97,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.17058722109231886,0.0,0.16497272501840865,0.0003492013968055852,0.0,-0.0003252493009972042,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
