mean_count lineageA,mean_count lineageB,mean_count lineageC,mean_count lineageD,mean_count turtles,min_count lineageA,min_count lineageB,min_count lineageC,min_count lineageD,min_count turtles,last_count lineageA,last_count lineageB,last_count lineageC,last_count lineageD,last_count turtles,sd_count lineageA,sd_count lineageB,sd_count lineageC,sd_count lineageD,sd_count turtles,trend_count lineageA,trend_count lineageB,trend_count lineageC,trend_count lineageD,trend_count turtles,max_count lineageA,max_count lineageB,max_count lineageC,max_count lineageD,max_count turtles,snap_50_count lineageA,snap_50_count lineageB,snap_50_count lineageC,snap_50_count lineageD,snap_50_count turtles,snap_100_count lineageA,snap_100_count lineageB,snap_100_count lineageC,snap_100_count lineageD,snap_100_count turtles,snap_150_count lineageA,snap_150_count lineageB,snap_150_count lineageC,snap_150_count lineageD,snap_150_count turtles
0.16,0.185,0.145,0.19,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8151073548925917,0.854853788667976,0.7641825698090705,0.8624963768039867,3.266129207487037,-0.0046336158403960095,-0.005321383034575865,-0.004206855171379281,-0.005448136203405082,-0.019609990249756234,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.305,21.165,35.535,9.885,99.89,5.0,5.0,5.0,5.0,20.0,40.0,25.0,44.0,11.0,120.0,11.068061031635175,6.395136824181329,13.805027164044235,1.8307853506077747,32.93444853037608,0.15275106877671943,0.08765694142353561,0.19149253731343288,0.025214880372009304,0.4571154278856972,40.0,25.0,44.0,11.0,120.0,27.0,19.0,30.0,9.0,85.0,40.0,25.0,44.0,11.0,120.0,40.0,25.0,44.0,11.0,120.0
0.09,0.095,0.095,0.105,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417943595888008,0.6449612391454189,0.6678135967468724,0.6587677891336244,2.597455485662827,-0.0026505662641566046,-0.002793819845496139,-0.0027953198829970744,-0.003078826970674266,-0.011318532963324069,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.675,8.88,14.91,9.08,51.545,5.0,5.0,5.0,5.0,20.0,22.0,10.0,17.0,10.0,59.0,5.4862897298629765,1.7508854902591453,3.508831714402966,1.6473008225579235,12.290971279764634,0.07568814220355512,0.024659116477911948,0.04783169579239481,0.021635040876021895,0.1698139953498838,22.0,10.0,17.0,10.0,59.0,16.0,7.0,15.0,9.0,47.0,22.0,10.0,17.0,10.0,59.0,22.0,10.0,17.0,10.0,59.0
0.09,0.1,0.09,0.09,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6260191690355806,0.6324555320336799,0.6417943595888008,0.6260191690355806,2.514577499302809,-0.002649066226655664,-0.0029310732768319187,-0.0026505662641566046,-0.002649066226655664,-0.010879771994299858,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.645,0.7,0.53,0.395,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3449814125109678,1.7492855684535928,1.4896643917339156,1.2324670380987874,5.553116242255339,-0.01556063901597539,-0.01827945698642466,-0.014190354758868966,-0.010745518637965948,-0.058775969399234955,6.0,6.0,7.0,6.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.245,3.75,2.265,2.005,12.265,3.0,2.0,2.0,1.0,9.0,3.0,4.0,2.0,1.0,10.0,1.9351937887457173,0.733143914930759,0.7776728103772141,1.8774916777445447,3.9197927241118142,-0.02498387459686492,0.003685592139803492,-0.007173929348233707,-0.02345833645841144,-0.05193054826370656,9.0,5.0,5.0,9.0,25.0,8.0,3.0,2.0,3.0,16.0,3.0,4.0,2.0,1.0,10.0,3.0,4.0,2.0,1.0,10.0
0.22,0.195,0.175,0.24,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703607576566498,0.9364694335641737,0.8452070752188406,0.884533775499843,3.565262963653605,-0.006295657391434785,-0.005618390459761491,-0.0050528763219080475,-0.00674716867921698,-0.02371409285232131,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.145,0.11,0.145,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888194417315547,0.7238611745355562,0.7196526940128853,0.7238611745355561,2.984962311319844,-0.005737643441086025,-0.004194854871371787,-0.0032280807020175478,-0.004196354908872724,-0.017356933923348077,6.0,5.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.42,18.2,45.24,51.895,146.755,5.0,5.0,5.0,5.0,20.0,40.0,23.0,57.0,67.0,187.0,13.142815527884402,7.3443856107914485,18.56589346085988,23.700927724458307,62.648742804624526,0.18753318832970822,0.10372309307732695,0.26134703367584183,0.33361509037725945,0.8862184054601366,40.0,23.0,57.0,67.0,187.0,21.0,12.0,30.0,30.0,93.0,40.0,23.0,57.0,67.0,187.0,40.0,23.0,57.0,67.0,187.0
7.515,5.545,2.86,7.175,23.095,5.0,4.0,2.0,5.0,18.0,7.0,4.0,2.0,5.0,18.0,1.5065772466090122,2.707023272895894,1.578100123566309,3.782112504936902,8.45966754665927,-0.007206930173254324,-0.032248556213905336,-0.019525988149703733,-0.043800345008625195,-0.10278181954548869,13.0,16.0,9.0,19.0,48.0,11.0,7.0,5.0,12.0,35.0,7.0,4.0,2.0,5.0,18.0,7.0,4.0,2.0,5.0,18.0
0.19,0.165,0.155,0.205,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9131812525451913,0.8530972980850353,0.7687489837391625,0.8848587457894032,3.390247041146143,-0.00547513687842196,-0.004782869571739291,-0.004485862146553665,-0.005852396309907744,-0.02059626490662267,6.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.225,32.985,18.47,52.045,133.725,5.0,5.0,5.0,5.0,20.0,36.0,39.0,22.0,63.0,160.0,9.743940424694696,10.731019289890405,6.016568789600932,18.83117030351537,45.21835219244493,0.13306757668941727,0.1417752943823595,0.08128703217580438,0.2541341033525839,0.610264006600165,36.0,40.0,22.0,66.0,161.0,27.0,31.0,18.0,49.0,125.0,36.0,39.0,22.0,63.0,160.0,36.0,39.0,22.0,63.0,160.0
0.06,0.07,0.065,0.06,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161395160225564,0.5701754116059428,0.53923557004337,0.5535341001239208,2.1540601198666653,-0.0017775444386109672,-0.0020700517512937827,-0.0019237980949523767,-0.0017790444761119038,-0.007550438760969013,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.245,35.53,51.005,22.13,130.91,5.0,5.0,5.0,5.0,20.0,26.0,45.0,63.0,26.0,160.0,6.12657938820675,14.714927794590078,19.828388108971502,6.2388380328391095,46.76945477552636,0.08514287857196426,0.20856521413035328,0.27347258681467035,0.08715667891697287,0.6543373584339607,26.0,45.0,63.0,26.0,160.0,19.0,25.0,42.0,19.0,105.0,26.0,45.0,63.0,26.0,160.0,26.0,45.0,63.0,26.0,160.0
46.015,19.8,54.095,37.715,157.625,5.0,5.0,5.0,5.0,20.0,59.0,24.0,69.0,47.0,199.0,20.314890474723157,6.521502894272158,23.475859409188846,14.945359647730111,65.18293008909617,0.28664891622290556,0.09280132003300086,0.33045001125028123,0.20812945323633086,0.9180297007425186,59.0,24.0,69.0,47.0,199.0,31.0,15.0,37.0,27.0,110.0,59.0,24.0,69.0,47.0,199.0,59.0,24.0,69.0,47.0,199.0
2.315,3.17,0.67,5.285,11.44,2.0,2.0,0.0,4.0,10.0,2.0,3.0,0.0,5.0,10.0,0.797355002492618,0.735594997264116,1.4039586888509166,0.6275149400611928,2.7397810131468465,-0.008169954248856214,-0.003756093902347565,-0.016443411085277124,-0.004973374334358366,-0.03334283357083927,6.0,7.0,6.0,8.0,25.0,2.0,2.0,2.0,7.0,13.0,2.0,3.0,0.0,5.0,10.0,2.0,3.0,0.0,5.0,10.0
0.31,0.49,0.29,0.47,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9817840903172175,1.2609123680890715,1.1117103939425976,1.34502788075191,4.502932377906633,-0.008428710717767941,-0.012561314032850822,-0.00814970374259356,-0.012687317182929569,-0.04182704567614188,5.0,7.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.15,0.275,0.375,1.59,6.39,3.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,5.0,0.4330127018922201,0.9896337706444751,1.0650704202070396,1.446340208941171,3.5025562093990685,-0.003096077401935044,-0.007679441986049652,-0.010073501837545937,-0.015291382284557113,-0.036140403510087696,6.0,5.0,5.0,7.0,21.0,5.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,5.0
0.18,0.26,0.235,0.315,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8704022058795553,0.9499473669630325,1.0294537386400648,1.210691950910714,3.9623099323500943,-0.005196129903247581,-0.007281182029550736,-0.006714917872946821,-0.008874971874296856,-0.028067201680042,5.0,5.0,6.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52,0.19,0.335,0.28,1.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1267652816802607,0.8086408349817638,0.970966013823345,0.9335952013586992,3.7080149676073133,-0.012802820070501757,-0.005427135678391959,-0.009068476711917793,-0.007759693992349808,-0.03505812645316131,5.0,5.0,5.0,5.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.2,13.055,16.73,12.61,55.595,5.0,5.0,5.0,5.0,20.0,15.0,15.0,19.0,14.0,63.0,2.9614185789921703,3.3394572912376073,3.927734716092729,2.5373017163908576,12.675605508219324,0.04092552313807846,0.04495387384684616,0.05282082052051301,0.0330203255081377,0.1717205430135755,15.0,15.0,19.0,14.0,63.0,12.0,12.0,16.0,13.0,53.0,15.0,15.0,19.0,14.0,63.0,15.0,15.0,19.0,14.0,63.0
0.16,0.16,0.19,0.165,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838367176906154,0.7964923100695933,0.885381273802425,0.9043091285616814,3.331572451560982,-0.004623115577889446,-0.004629115727893199,-0.0054676366909172745,-0.004796369909247734,-0.019516237905947625,5.0,5.0,6.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.115,0.115,0.145,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7066647012551285,0.686858791892486,0.7428155894971546,0.7771582850359345,2.8809720581775866,-0.00364584114602865,-0.0033638340958523924,-0.0033713342833570845,-0.004215855396384908,-0.014596864921623043,5.0,5.0,6.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.195,0.17,0.19,0.185,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903866693710972,0.7490660852020958,0.9021640649017255,0.9059663349153724,3.367847977566666,-0.005604890122253055,-0.004867621690542267,-0.0054571364284107075,-0.00534088352208805,-0.021270531763294066,5.0,5.0,7.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.35,34.35,57.715,39.59,184.005,5.0,5.0,5.0,5.0,20.0,67.0,44.0,75.0,50.0,236.0,22.653421375147698,14.826918088395805,26.640641414951013,16.039074162806276,80.12405990088112,0.3216365409135228,0.2109067726693167,0.3787587189679742,0.22811820295507387,1.1394202355058878,67.0,44.0,75.0,50.0,236.0,36.0,24.0,36.0,27.0,123.0,67.0,44.0,75.0,50.0,236.0,67.0,44.0,75.0,50.0,236.0
15.02,15.025,23.335,19.185,72.565,5.0,5.0,5.0,5.0,20.0,18.0,18.0,29.0,23.0,88.0,4.571608032191738,4.778532724592355,9.021794444565904,6.070483918107344,24.343906321706015,0.06509712742818571,0.06635490887272184,0.12591239780994526,0.08537838445961153,0.3427428185704644,18.0,18.0,29.0,23.0,88.0,11.0,11.0,18.0,14.0,54.0,18.0,18.0,29.0,23.0,88.0,18.0,18.0,29.0,23.0,88.0
9.73,8.21,5.665,8.185,31.79,5.0,5.0,5.0,5.0,20.0,11.0,9.0,6.0,9.0,35.0,2.255460041765311,1.2906974858579374,0.47199046600540695,1.292584620053941,5.123075248324986,0.029552238805970153,0.01781144528613216,0.006683417085427132,0.017824195604890142,0.07187129678241949,11.0,9.0,6.0,9.0,35.0,10.0,7.0,5.0,7.0,29.0,11.0,9.0,6.0,9.0,35.0,11.0,9.0,6.0,9.0,35.0
29.18,14.975,25.885,29.215,99.255,5.0,5.0,5.0,5.0,20.0,33.0,16.0,28.0,34.0,111.0,7.295039410448701,3.834628404421986,6.0259252401602055,8.934135380662207,25.311656899539308,0.09227480687017174,0.031560039000975024,0.05875421885547143,0.11473261831545789,0.2973216830420761,35.0,27.0,37.0,37.0,128.0,29.0,18.0,31.0,32.0,110.0,33.0,16.0,28.0,34.0,111.0,33.0,16.0,28.0,34.0,111.0
13.855,15.235,12.47,21.205,62.765,5.0,5.0,5.0,5.0,20.0,16.0,18.0,14.0,26.0,74.0,3.516244445427529,4.360020068761166,2.7182899035974706,7.519506300283262,17.983875416605876,0.04875346883672094,0.06150978774469361,0.03594839870996778,0.105990399759994,0.2522020550513763,16.0,18.0,14.0,26.0,74.0,12.0,12.0,12.0,16.0,52.0,16.0,18.0,14.0,26.0,74.0,16.0,18.0,14.0,26.0,74.0
0.3,0.215,0.22,0.2,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0246950765959615,0.899319186940873,0.9335952013586977,0.8999999999999957,3.705506038316498,-0.008344708617715439,-0.006134403360084001,-0.006285157128928223,-0.005740643516087903,-0.026504912622815572,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.365,0.585,0.775,0.585,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1321550247205585,1.2894863318391527,1.4086784586980767,1.3538002068252135,5.0253258600811455,-0.010012000300007496,-0.014465611640291014,-0.018220205505137622,-0.014918622965574134,-0.05761644041101027,5.0,7.0,5.0,6.0,22.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.595,114.995,72.4,89.055,368.045,5.0,5.0,5.0,5.0,20.0,119.0,149.0,95.0,117.0,480.0,43.267088820488034,52.51147469839326,34.27696019194242,42.59462378047277,172.47847104783781,0.6079059476486911,0.7471229280732019,0.4901942548563714,0.6077349433735842,2.4529580739518484,119.0,149.0,95.0,117.0,480.0,63.0,75.0,42.0,49.0,229.0,119.0,149.0,95.0,117.0,480.0,119.0,149.0,95.0,117.0,480.0
6.68,9.91,9.335,11.145,37.07,5.0,4.0,5.0,4.0,20.0,7.0,11.0,10.0,13.0,41.0,0.8231646250902653,2.0327075539781845,1.49424730215584,3.077982293646287,6.684691466328143,0.005871146778669467,0.02607965199129978,0.016988674716867908,0.04150078751968801,0.09044026100652519,9.0,12.0,11.0,13.0,42.0,5.0,10.0,10.0,10.0,35.0,7.0,11.0,10.0,13.0,41.0,7.0,11.0,10.0,13.0,41.0
22.87,29.175,25.25,17.375,94.67,5.0,5.0,5.0,5.0,20.0,28.0,37.0,31.0,20.0,116.0,8.1094451104869,12.14801938589168,9.09271686571181,4.3063180328443,33.570092344228144,0.1143943598589965,0.17174604365109128,0.12816320408010198,0.059484737118427986,0.47378834470861775,28.0,37.0,31.0,20.0,116.0,18.0,20.0,18.0,14.0,70.0,28.0,37.0,31.0,20.0,116.0,28.0,37.0,31.0,20.0,116.0
0.085,0.08,0.08,0.09,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227158260394586,0.6112282715974444,0.6112282715974444,0.6417943595888008,2.4764440231913336,-0.0025058126453161357,-0.0023610590264756598,-0.0023610590264756598,-0.0026505662641566046,-0.009878496962424054,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.075,39.2,37.595,21.195,109.065,5.0,5.0,5.0,5.0,20.0,13.0,48.0,47.0,26.0,134.0,3.1207971738003155,13.919410907075074,14.895334000954776,7.548971784289526,39.387571326498374,0.04310282757068926,0.19629190729768245,0.20976149403735095,0.10613740343508588,0.5552936323408086,13.0,48.0,47.0,26.0,134.0,9.0,27.0,28.0,13.0,77.0,13.0,48.0,47.0,26.0,134.0,13.0,48.0,47.0,26.0,134.0
8.02,0.54,7.715,4.015,20.29,5.0,0.0,5.0,3.0,16.0,9.0,0.0,8.0,3.0,20.0,1.523023309079672,1.4759403781996117,0.9131128079268146,1.880099731397242,1.7366346766087635,0.0203870096752419,-0.014398859971499284,0.006663916597914954,-0.022115802895072385,-0.009463736593414844,9.0,6.0,11.0,11.0,27.0,5.0,0.0,7.0,4.0,16.0,9.0,0.0,8.0,3.0,20.0,9.0,0.0,8.0,3.0,20.0
0.145,0.14,0.12,0.125,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802480529358811,0.7552483035399663,0.7520638270785233,0.7411983540186796,3.0181285592234097,-0.004220355508887721,-0.004072601815045376,-0.003513087827195675,-0.003653341333533338,-0.015459386484662113,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.05,0.05,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4974937185533077,0.4974937185533077,0.4974937185533077,0.4974937185533077,1.9899748742132308,-0.0014850371259281475,-0.0014850371259281475,-0.0014850371259281475,-0.0014850371259281475,-0.00594014850371259,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.155,0.17,0.155,0.15,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068302175798789,0.831324244804633,0.7943393481378063,0.7984359711335618,3.197358284584316,-0.004497862446561166,-0.00491262281557039,-0.00449486237155929,-0.0043531088277206885,-0.01825845646141152,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.345,5.315,14.28,17.47,53.41,5.0,5.0,5.0,5.0,20.0,18.0,5.0,15.0,20.0,58.0,3.610536663710796,0.6751111019676704,2.6947356085523406,4.132686777388296,9.404887027498004,0.041787294682367054,-0.0067449186229655445,0.022052051301282544,0.056732918322958084,0.11382734568364213,21.0,9.0,21.0,21.0,61.0,16.0,6.0,21.0,15.0,58.0,18.0,5.0,15.0,20.0,58.0,18.0,5.0,15.0,20.0,58.0
0.56,0.5,0.66,0.335,2.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164645868923256,1.6370705543744901,1.5666524822052963,1.0967109920120233,5.106072365331315,-0.012843321083027071,-0.01375684392109803,-0.01706442661066527,-0.009173479336983417,-0.05283807095177379,7.0,8.0,7.0,6.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.15,0.205,0.165,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069076774947637,0.7729812416870114,0.8619599758689469,0.8232709153128075,3.239428962024011,-0.004903622590564764,-0.004348608715217883,-0.0058373959348983736,-0.004773869346733666,-0.019863496587414677,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,6.66,28.29,24.665,85.365,5.0,5.0,5.0,5.0,20.0,31.0,7.0,34.0,30.0,102.0,8.523936883858303,0.533291665038936,9.457055567141408,8.728847289304559,27.1466715270951,0.11869646741168531,0.007290182254556374,0.13019575489387242,0.12085427135678391,0.37703667591689805,31.0,7.0,34.0,30.0,102.0,20.0,6.0,24.0,20.0,70.0,31.0,7.0,34.0,30.0,102.0,31.0,7.0,34.0,30.0,102.0
0.2,0.18,0.125,0.165,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999958,0.7665507158694692,0.7545694136393285,0.804844705517777,3.138646204974381,-0.00574214355358884,-0.005113627840696018,-0.0036548413710342765,-0.00476786919672992,-0.01927848196204903,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.075,0.08,0.08,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6647555941848093,0.6077622890571568,0.6193545026880803,0.6508456038109187,2.5277213058404837,-0.0026535663391584795,-0.002216305407635191,-0.0023625590639765994,-0.0023640591014775334,-0.009596489912247812,6.0,5.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.955,14.39,13.765,12.62,71.73,5.0,5.0,5.0,5.0,20.0,38.0,17.0,16.0,15.0,86.0,11.534859123543699,4.210451282226179,3.611062862925548,3.596609514528935,22.837405719564515,0.1596587414685367,0.05835145878646966,0.050406510162754076,0.051680792019800484,0.32009750243756097,38.0,17.0,16.0,15.0,86.0,26.0,13.0,11.0,10.0,60.0,38.0,17.0,16.0,15.0,86.0,38.0,17.0,16.0,15.0,86.0
10.295,11.775,11.08,12.69,45.84,5.0,5.0,5.0,5.0,20.0,11.0,14.0,12.0,14.0,51.0,1.602490249580322,3.4386588955579716,1.5759441614473562,2.390376539376175,8.714608424937959,0.017779194479861996,0.04876696917422937,0.02123153078826974,0.031128778219455523,0.11890647266181661,11.0,14.0,12.0,14.0,51.0,10.0,9.0,10.0,12.0,41.0,11.0,14.0,12.0,14.0,51.0,11.0,14.0,12.0,14.0,51.0
0.085,0.085,0.08,0.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227158260394586,0.6227158260394586,0.6112282715974444,0.6855654600401081,2.531304011769417,-0.0025058126453161357,-0.0025058126453161357,-0.0023610590264756598,-0.002941573539338481,-0.010314257856446402,5.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.87,1.845,0.725,1.48,8.92,3.0,1.0,0.0,1.0,5.0,5.0,1.0,0.0,1.0,7.0,0.8143095234614385,1.367835881968299,1.5618498647437258,1.090687856354879,4.082107298932751,0.0007500187504687711,-0.018671716792919815,-0.018122703067576688,-0.011499287482187048,-0.047543688592214785,8.0,6.0,7.0,6.0,25.0,5.0,3.0,1.0,3.0,12.0,5.0,1.0,0.0,1.0,7.0,5.0,1.0,0.0,1.0,7.0
0.16,0.13,0.145,0.14,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901898506055347,0.709295425052218,0.7099119663732926,0.7144228439796679,2.8973047820345124,-0.00462611565289132,-0.0037830945773644365,-0.004190354758868967,-0.004059101477536936,-0.01665866646666167,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.955,38.935,41.275,27.435,155.6,5.0,5.0,5.0,5.0,20.0,61.0,49.0,51.0,35.0,196.0,20.57165464905543,15.632363065128699,15.432089132712996,11.699392078223527,63.24784581311859,0.2896444911122778,0.22201230030750768,0.2169541738543464,0.1656933923348084,0.8943043576089402,61.0,49.0,51.0,35.0,196.0,33.0,25.0,32.0,21.0,111.0,61.0,49.0,51.0,35.0,196.0,61.0,49.0,51.0,35.0,196.0
0.45,5.65,0.43,1.53,8.06,0.0,3.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,7.0,1.2318684994754872,0.8645808232895301,1.046470257580215,1.161507640956354,3.0193376757163004,-0.012001800045001126,0.00844821120528014,-0.010885772144303604,-0.013291832295807384,-0.027731193279831975,6.0,7.0,5.0,6.0,22.0,0.0,6.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,7.0
5.705,6.825,9.205,9.12,30.855,4.0,5.0,5.0,5.0,20.0,6.0,7.0,10.0,10.0,33.0,0.5898940582850432,0.5695392874947263,1.2095350346310758,1.4681961721786387,3.404992657848172,0.006119402985074625,0.004790369759243995,0.016960174004350105,0.01963399084977126,0.04750393759843996,6.0,8.0,10.0,10.0,33.0,5.0,8.0,8.0,8.0,29.0,6.0,7.0,10.0,10.0,33.0,6.0,7.0,10.0,10.0,33.0
8.07,8.875,7.715,2.61,27.27,5.0,5.0,3.0,1.0,20.0,8.0,9.0,9.0,2.0,28.0,1.2747941010218133,1.0813764376941084,2.0208352233668054,1.3144961011733711,1.8485399644043476,-0.0007080177004425058,0.005291382284557114,0.026878421960549022,-0.01454736368409208,0.01691442286057149,12.0,13.0,10.0,7.0,32.0,11.0,9.0,5.0,1.0,26.0,8.0,9.0,9.0,2.0,28.0,8.0,9.0,9.0,2.0,28.0
0.11,0.105,0.1,0.1,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126710321038758,0.7028335507074228,0.7000000000000036,0.7000000000000036,2.8058465745653356,-0.0032265806645166107,-0.0030833270831770727,-0.0029400735018375447,-0.0029400735018375447,-0.012190054751368792,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.885,78.02,67.95,64.51,304.365,5.0,5.0,5.0,5.0,20.0,122.0,103.0,87.0,83.0,395.0,43.907764404487764,37.740026497075995,30.097798922844802,28.7473459644539,140.31123182054918,0.6210822770569263,0.5400420010500262,0.42312307807695204,0.40726018150453763,1.9915075376884424,122.0,103.0,87.0,83.0,395.0,60.0,39.0,48.0,39.0,186.0,122.0,103.0,87.0,83.0,395.0,122.0,103.0,87.0,83.0,395.0
